Ano Letivo;RA;Fase;Turma;Nome;Idade;Gênero;Ano ingresso;Instituição de ensino;Pedra;INDE;Nº Av;IAA;IEG;IPS;IDA;IPV;IAN;IPP;Mat;Por;Ing;Fase Ideal;Defasagem;Destaque IEG;Destaque IDA;Destaque IPV;Atingiu PV;REC AV
2022;RA-17;7;D;Aluno-17;20;Masculino;2022;Escola Pública;Topázio;8,1;4;8,8;10;7,5;7,8;8,3;5;7,5;9;6,5;7,9;Fase 8 ;-1;Boa entrega;Boas notas;Boa integração;Não;Promovido fase
2022;RA-18;7;D;Aluno-18;19;Masculino;2022;Escola Pública;Ametista;7,2;4;6,3;8,7;6,3;9;6,9;5;5,2;9;9;9;Fase 8 ;-1;Boa entrega;Boas notas;Integra-se mais;Não;Promovido fase
2022;RA-19;7;D;Aluno-19;19;Feminino;2022;Escola Pública;Ametista;7,7;4;7,9;9,5;7,5;8;7;5;7,6;7;9;8;Fase 8 ;-1;Boa entrega;Boas notas;Integra-se mais;Não;Promovido fase
2022;RA-20;7;D;Aluno-20;19;Feminino;2022;Escola Pública;Ametista;7,5;4;7,1;10;6,3;7,8;7,2;5;6,6;9;6,5;7,9;Fase 8 ;-1;Boa entrega;Boas notas;Integra-se mais;Não;Promovido fase
2023;RA-808;0;ALFA S - G2/G3;Aluno-808;9;Masculino;2022;Pública;Topázio;8,2;2;10;10;2,5;8,7;9,8;5;7,5;8,7;8,7;8,7;Fase 1 ;-1;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2022;RA-21;7;D;Aluno-21;18;Masculino;2022;Escola Pública;Agata;6,9;4;9,6;9,2;7,5;3,8;7,2;5;6,5;7;0,5;3,9;Fase 8 ;-1;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2024;RA-1655;9;9;Aluno-1655;21;Feminino;2022;Privada;Quartzo;3,7;0;6,8;0;0;6,4;3,7;10;2,5;6,2;6,4;6,6;Fase 8 ;1;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Alocado fase anterior
2022;RA-26;6;A;Aluno-26;17;Masculino;2022;Escola Pública;Topázio;8,7;4;9,6;8,8;10;8;10;5;8,8;9,5;4,4;10;Fase 7 ;-1;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2022;RA-29;6;A;Aluno-29;17;Masculino;2022;Escola Pública;Quartzo;5;4;0;4;8,8;3,7;7,6;5;5,6;6,3;1,1;3,8;Fase 7 ;-1;Melhorar entrega;Empenhar mais;Boa integração;Não;Manter fase atual
2022;RA-46;5;A;Aluno-46;17;Feminino;2022;Escola Pública;Agata;6;3;8,8;8,4;6,3;2,1;7,1;5;4,7;2,8;2,8;0,7;Fase 7 ;-2;Boa entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2022;RA-125;4;B;Aluno-125;15;Feminino;2022;Escola Pública;Ametista;7,6;4;8,8;8,5;7,5;7,1;7,8;5;7,9;5;7,2;9,2;Fase 5 ;-1;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2022;RA-47;5;A;Aluno-47;17;Feminino;2022;Escola Pública;Quartzo;5,7;3;7,9;6,3;7,5;2,1;7;5;5,8;2,5;2,2;1,5;Fase 7 ;-2;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2022;RA-50;5;A;Aluno-50;18;Feminino;2022;Escola Pública;Ametista;7,1;3;7,5;8,4;7,5;7,8;7,5;2,5;6,1;6,5;7,3;9,7;Fase 8 ;-3;Boa entrega;Boas notas;Boa integração;Não;Promovido fase
2023;RA-812;0;ALFA Q - G2/G3;Aluno-812;8;Masculino;2022;Pública;Topázio;8;2;9,5;9,1;7,5;5,8;8,3;10;6,9;6,3;5,3;5,8;Fase 0 ;0;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2022;RA-51;5;B;Aluno-51;17;Feminino;2022;Escola Pública;Agata;6,5;3;8,8;7,6;7,5;5;6,5;5;5,5;4,5;4,5;6;Fase 7 ;-2;Boa entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2023;RA-674;0;ALFA T - G2/G3;Aluno-674;9;Masculino;2022;Pública;Agata;6,6;2;7,9;8,5;3,8;5,2;8,7;5;5;5,3;5;5,3;Fase 1 ;-1;Boa entrega;Empenhar mais;Boa integração;Sim;Manter atual com bolsa
2022;RA-53;5;B;Aluno-53;17;Masculino;2022;Escola Pública;Agata;6,7;3;9,2;7;7,5;7;6,5;5;4,3;6;8;7;Fase 7 ;-2;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2022;RA-54;5;B;Aluno-54;16;Feminino;2022;Escola Pública;Agata;6,1;3;7,9;6,9;7,5;4,8;6,1;5;5;3;6,5;4,9;Fase 6 ;-1;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2022;RA-59;5;B;Aluno-59;17;Masculino;2022;Escola Pública;Ametista;7,6;3;9,2;9,3;7,5;7,2;7,9;5;5,5;7;5,7;8,8;Fase 7 ;-2;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2022;RA-62;5;B;Aluno-62;17;Masculino;2022;Escola Pública;Ametista;7,9;3;8,8;9,4;7,5;9,3;7,2;5;5,9;8,5;10;9,4;Fase 7 ;-2;Boa entrega;Boas notas;Integra-se mais;Não;Promovido fase
2022;RA-65;5;B;Aluno-65;17;Feminino;2022;Escola Pública;Ametista;7,7;3;8,3;7,7;7,5;9,3;7,9;5;6,4;9;9,5;9,5;Fase 7 ;-2;Boa entrega;Boas notas;Boa integração;Não;Promovido fase
2023;RA-770;0;ALFA U - G2/G3;Aluno-770;12;Masculino;2022;Pública;Agata;6,7;2;0;8,3;3,8;5,9;8,9;10;6,9;6;5,7;6;Fase 0 ;0;Boa entrega;Empenhar mais;Boa integração;Sim;Manter atual com bolsa
2023;RA-771;0;ALFA U - G2/G3;Aluno-771;12;Feminino;2022;Pública;Ametista;7,1;2;0;8,8;3,1;8,2;8,6;10;6,2;8,2;8,2;8,2;Fase 0 ;0;Boa entrega;Boas notas;Boa integração;Sim;Promovido fase
2022;RA-66;5;B;Aluno-66;17;Feminino;2022;Escola Pública;Quartzo;5,7;3;7,5;5,6;7,5;4,5;5,9;5;5;3;6;4,5;Fase 7 ;-2;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2023;RA-830;0;ALFA U - G2/G3;Aluno-830;9;Feminino;2022;Pública;Agata;6,8;2;0;8,9;3,1;8,3;9,5;5;6,2;8,3;8,3;8,3;Fase 1 ;-1;Boa entrega;Boas notas;Boa integração;Sim;Promovido fase
2022;RA-49;5;A;Aluno-49;17;Feminino;2022;Escola Pública;Agata;6,3;3;7,5;7,4;7,5;3,9;7;5;6,4;1,5;4,2;6,2;Fase 7 ;-2;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2023;RA-566;2;2G;Aluno-566;12;Feminino;2022;Pública;Ametista;7,7;3;9;8,8;2,5;8,4;8,7;5;9;8,8;8;8,4;Fase 3 ;-1;Boa entrega;Boas notas;Boa integração;Sim;Promovido fase
2023;RA-806;0;ALFA Q - G2/G3;Aluno-806;9;Masculino;2022;Pública;Ametista;7,3;2;8,5;8,3;6,3;7,8;7,1;5;6,9;7,8;7,7;7,9;Fase 1 ;-1;Boa entrega;Boas notas;Integra-se mais;Não;Promovido fase
2023;RA-686;1;1C;Aluno-686;10;Feminino;2022;Pública;Ametista;8;3;8,5;9;7,5;8;8,6;5;7,5;7,3;8,7;8;Fase 2 ;-1;Boa entrega;Boas notas;Boa integração;Sim;Promovido fase
2022;RA-206;3;B;Aluno-206;12;Feminino;2022;Escola Pública;Ametista;7,1;4;8,3;8,8;7,5;5;5,2;10;7,2;4;6;5;Fase 3 ;0;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2023;RA-749;0;ALFA O - G2/G3;Aluno-749;9;Masculino;2022;Pública;Ametista;7,8;2;10;9;7,5;7,3;8,4;5;5,6;7,3;7,3;7,3;Fase 1 ;-1;Boa entrega;Empenhar mais;Boa integração;Sim;Promovido fase
2023;RA-748;0;ALFA O - G2/G3;Aluno-748;12;Masculino;2022;Pública;Topázio;8,7;2;9,5;9,7;7,5;9,1;10;5;7,5;9;9,2;9,1;Fase 2 ;-2;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2023;RA-774;0;ALFA N - G2/G3;Aluno-774;12;Feminino;2022;Pública;Quartzo;5,9;2;0;9,5;3,1;6,9;6,3;5;5;7,7;6;7;Fase 1 ;-1;Boa entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2023;RA-831;0;ALFA N - G2/G3;Aluno-831;9;Masculino;2022;Pública;Ametista;7,7;2;8;9,4;3,8;8,3;8,6;5;7,8;8,8;7,8;8,3;Fase 1 ;-1;Boa entrega;Boas notas;Boa integração;Sim;Promovido fase
2023;RA-780;0;ALFA N - G2/G3;Aluno-780;10;Feminino;2022;Pública;Ametista;7,8;2;9,5;8,8;3,1;8,3;8,7;5;8,8;8;8,5;8,4;Fase 2 ;-2;Boa entrega;Boas notas;Boa integração;Sim;Promovido fase
2023;RA-737;1;1J;Aluno-737;9;Feminino;2022;Pública;Topázio;8;3;9,5;7,8;7,5;7,5;7,8;10;7,3;7;8;7,5;Fase 1 ;0;Boa entrega;Boas notas;Boa integração;Não;Promovido fase
2023;RA-577;1;1J;Aluno-577;11;Feminino;2022;Pública;Ametista;7,2;3;10;8,2;3,8;7,4;7,7;5;6,9;6,5;8,3;7,4;Fase 2 ;-1;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2022;RA-210;3;C;Aluno-210;14;Masculino;2022;Escola Pública;Quartzo;4,4;4;0;5,1;7,5;3,4;4,4;5;5,7;2,7;5,3;2,3;Fase 4 ;-1;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter fase atual
2023;RA-552;1;1J;Aluno-552;12;Masculino;2022;Pública;Quartzo;5,2;3;0;5,6;3,1;6,4;6,9;5;6,7;6,5;6,2;6,5;Fase 3 ;-2;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter fase atual
2022;RA-212;3;C;Aluno-212;14;Masculino;2022;Escola Pública;Ametista;7,3;4;9,6;8,4;7,5;6,2;7;5;7,7;4,8;5,8;7,8;Fase 4 ;-1;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2022;RA-213;3;C;Aluno-213;13;Masculino;2022;Escola Pública;Ametista;7,2;4;9,6;8,7;7,5;3,5;6,8;10;6,9;5;2;3,5;Fase 3 ;0;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2023;RA-597;1;1K;Aluno-597;10;Masculino;2022;Pública;Topázio;8,5;3;10;9,6;7,5;8,5;8,6;5;9,1;7,8;9,2;8,5;Fase 2 ;-1;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2023;RA-624;1;1K;Aluno-624;12;Masculino;2022;Pública;Topázio;8,3;3;9;9,2;7,5;8,6;8,4;5;8,9;8,3;8,8;8,7;Fase 2 ;-1;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2023;RA-776;1;1K;Aluno-776;12;Feminino;2022;Privada - Programa de Apadrinhamento;Quartzo;5,6;3;0;7;7,5;3,5;7,2;5;7,8;4,2;2,7;3,6;Fase 2 ;-1;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2022;RA-214;3;C;Aluno-214;15;Masculino;2022;Escola Pública;Quartzo;4,9;4;0;6,1;7,5;4,3;5,1;5;5,5;5;3,5;4,4;Fase 5 ;-2;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter fase atual
2023;RA-791;1;1K;Aluno-791;12;Feminino;2022;Pública;Agata;6,2;3;0;8,1;7,5;5,3;7,7;5;7,8;6;4,5;5,4;Fase 3 ;-2;Boa entrega;Empenhar mais;Boa integração;Não;Manter atual com bolsa
2023;RA-826;0;ALFA N - G2/G3;Aluno-826;12;Masculino;2022;Pública;Ametista;7,8;2;10;10;3,8;7,3;8,3;5;7,8;7;7,5;7,4;Fase 1 ;-1;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2023;RA-762;1;1K;Aluno-762;13;Masculino;2022;Pública;Ametista;7,1;3;10;9,1;3,1;5,8;7,7;5;7,8;6,2;5,3;5,9;Fase 3 ;-2;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2023;RA-628;1;1K;Aluno-628;12;Masculino;2022;Pública;Topázio;8,4;3;9,5;8,9;7,5;9,4;8,4;5;8,3;9;9,7;9,5;Fase 3 ;-2;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2023;RA-606;1;1K;Aluno-606;10;Masculino;2022;Pública;Ametista;7,4;3;8,5;8,5;7,5;6;8,2;5;7,7;4,7;7,2;6,1;Fase 2 ;-1;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2023;RA-769;0;ALFA N - G2/G3;Aluno-769;10;Feminino;2022;Pública;Ametista;7,9;2;10;9,3;3,8;8;8,7;5;7,8;8,2;7,8;8;Fase 2 ;-2;Boa entrega;Boas notas;Boa integração;Sim;Promovido fase
2023;RA-607;1;1K;Aluno-607;11;Masculino;2022;Pública;Ametista;7,3;3;8;7,5;7,5;6,8;8,2;5;8;4,8;8,7;6,9;Fase 2 ;-1;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2023;RA-608;1;1K;Aluno-608;10;Masculino;2022;Pública;Ametista;7,4;3;10;7,5;7,5;6,2;8,1;5;8;6;6,3;6,3;Fase 2 ;-1;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2022;RA-218;3;D;Aluno-218;14;Feminino;2022;Escola Pública;Agata;6,1;4;6,3;7,3;7,5;4;6,1;5;7,4;5;7;0;Fase 4 ;-1;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2023;RA-784;1;1L;Aluno-784;10;Feminino;2022;Pública;Topázio;8,2;3;10;9,5;7,5;7,3;8,8;5;8,1;6,5;8;7,4;Fase 2 ;-1;Boa entrega;Empenhar mais;Boa integração;Sim;Promovido com bolsa
2023;RA-785;1;1L;Aluno-785;10;Feminino;2022;Pública;Topázio;8,1;3;9;8,5;7,5;8,8;8,7;5;7,9;8,2;9,4;8,8;Fase 2 ;-1;Boa entrega;Boas notas;Boa integração;Sim;Promovido fase
2023;RA-787;0;ALFA O - G2/G3;Aluno-787;12;Masculino;2022;Pública;Ametista;7,5;2;9;9,8;7,5;5,9;8,3;5;5,6;6;5,8;5,9;Fase 1 ;-1;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2022;RA-199;3;B;Aluno-199;13;Masculino;2022;Escola Pública;Ametista;7,6;4;8,3;7,1;7,5;7,5;6,5;10;8;5,7;7,8;9;Fase 3 ;0;Melhorar entrega;Boas notas;Integra-se mais;Não;Promovido fase
2022;RA-194;3;B;Aluno-194;14;Feminino;2022;Escola Pública;Quartzo;4,3;4;0;6,2;5;3,2;3,8;5;6,6;3,7;5,8;0;Fase 4 ;-1;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter fase atual
2023;RA-753;0;ALFA O - G2/G3;Aluno-753;12;Feminino;2022;Pública;Topázio;8,7;2;9;9,9;7,5;9;9,9;5;7,5;9;9;9;Fase 1 ;-1;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2022;RA-146;4;H;Aluno-146;15;Feminino;2022;Escola Pública;Ametista;7,9;4;8,3;9,2;7,5;7,9;8,2;5;7,6;6,3;7,3;10;Fase 5 ;-1;Boa entrega;Boas notas;Boa integração;Não;Promovido fase
2023;RA-527;1;1C;Aluno-527;12;Feminino;2022;Pública;Ametista;7,6;3;9;9,1;7,5;6,5;7,8;5;7,5;5,7;7,2;6,6;Fase 2 ;-1;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2022;RA-147;4;H;Aluno-147;14;Feminino;2022;Escola Pública;Ametista;7,5;4;8,3;7,7;7,5;6,1;7,2;10;7,2;5,8;4,8;7,7;Fase 4 ;0;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2022;RA-148;4;H;Aluno-148;14;Masculino;2022;Escola Pública;Ametista;7,9;4;9,2;7,9;10;5,3;7,7;10;8;4,7;6,3;5;Fase 4 ;0;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2022;RA-149;4;H;Aluno-149;15;Feminino;2022;Escola Pública;Agata;6,3;4;9,2;6,5;7,5;5;6,1;5;6,1;4;6;5;Fase 5 ;-1;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2024;RA-14;8;8E;Aluno-14;22;Masculino;2022;Privada *Parcerias com Bolsa 100%;Quartzo;3,7;0;6,8;0;0;6,4;3,7;10;2,5;6,2;6,4;6,6;Fase 8 ;0;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Alocado fase anterior
2022;RA-152;4;L;Aluno-152;16;Feminino;2022;Escola Pública;Agata;6,7;4;8,3;7;7,5;6,5;6,3;5;6,6;4;7;8,5;Fase 6 ;-2;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2023;RA-855;1;1F;Aluno-855;9;Feminino;2022;Pública;Topázio;8,6;3;9,5;10;7,5;6,8;8,7;10;8,4;5,2;8,3;6,9;Fase 1 ;0;Boa entrega;Empenhar mais;Boa integração;Sim;Promovido com bolsa
2023;RA-820;1;1F;Aluno-820;10;Masculino;2022;Pública;Ametista;7,9;3;7,9;7,4;7,5;8,9;8,3;5;9,1;9,2;8,5;9;Fase 2 ;-1;Melhorar entrega;Boas notas;Boa integração;Não;Promovido fase
2023;RA-738;1;1F;Aluno-738;12;Feminino;2022;Pública;Topázio;8,1;3;8;9,3;7,5;6;8,3;10;8,4;4,2;7,8;6;Fase 1 ;0;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2022;RA-155;4;L;Aluno-155;16;Masculino;2022;Escola Pública;Ametista;7,1;4;10;8,3;7,5;5,2;6,8;5;7,9;4,3;6,8;4,3;Fase 6 ;-2;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2023;RA-576;1;1F;Aluno-576;11;Feminino;2022;Pública;Ametista;8;3;9;9,3;5;8;8,5;5;9,2;6,5;9,5;8;Fase 2 ;-1;Boa entrega;Boas notas;Boa integração;Sim;Promovido fase
2024;RA-1265;8;8D;Aluno-1265;21;Masculino;2022;Pública;Quartzo;3,7;0;6,8;0;0;6,4;3,7;10;2,5;6,2;6,4;6,6;Fase 8 ;0;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Alocado fase anterior
2022;RA-127;4;B;Aluno-127;14;Feminino;2022;Escola Pública;Topázio;8,3;4;7,5;8,7;7,5;7,9;8,1;10;8,6;7,7;7,7;8,3;Fase 4 ;0;Boa entrega;Boas notas;Boa integração;Não;Promovido com bolsa
2023;RA-733;1;1G;Aluno-733;9;Feminino;2022;Pública;Topázio;8,3;3;10;8,7;7,5;6,2;8,9;10;8,3;4,3;8;6,3;Fase 1 ;0;Boa entrega;Empenhar mais;Boa integração;Sim;Promovido com bolsa
2023;RA-519;1;1G;Aluno-519;10;Masculino;2022;Pública;Topázio;8;3;9;9,9;7,5;7,4;8,2;5;7,7;7,5;7,2;7,5;Fase 2 ;-1;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2023;RA-521;1;1G;Aluno-521;12;Masculino;2022;Pública;Agata;6,8;3;0;9,9;3,8;7,9;8,2;5;7,1;7;8,7;8;Fase 2 ;-1;Boa entrega;Boas notas;Boa integração;Não;Promovido fase
2022;RA-171;4;P;Aluno-171;16;Masculino;2022;Escola Pública;Agata;6,6;4;7,5;6,8;7,5;5,5;6,9;5;7,6;3;8;5,5;Fase 6 ;-2;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2022;RA-177;3;A;Aluno-177;13;Feminino;2022;Escola Pública;Ametista;7,4;4;7,9;8,8;4,4;6,8;7;10;6,5;6;7,5;6,9;Fase 3 ;0;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2023;RA-736;1;1G;Aluno-736;10;Masculino;2022;Pública;Ametista;7,6;3;8,5;9,5;6,3;6,7;8,1;5;7,7;4,8;8,5;6,8;Fase 2 ;-1;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2022;RA-179;3;A;Aluno-179;12;Masculino;2022;Escola Pública;Ametista;8;4;7,5;9,2;7,5;6,1;8;10;8,4;3,7;6,7;8;Fase 3 ;0;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2023;RA-716;1;1G;Aluno-716;10;Masculino;2022;Pública;Agata;6,8;3;9;8,7;3,8;5,6;7,4;5;6,9;5;6,2;5,6;Fase 2 ;-1;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2023;RA-757;0;ALFA O - G2/G3;Aluno-757;10;Feminino;2022;Pública;Topázio;8,7;2;9;9,6;7,5;9,3;10;5;7,5;9,5;9;9,4;Fase 2 ;-2;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2023;RA-718;1;1G;Aluno-718;12;Feminino;2022;Pública;Topázio;8,2;3;9,5;9,1;3,8;7,8;8,4;10;7,9;6,3;9,2;7,9;Fase 1 ;0;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2023;RA-755;0;ALFA O - G2/G3;Aluno-755;9;Masculino;2022;Pública;Topázio;8,7;2;10;9,5;7,5;9,2;10;5;7,5;9,2;9,2;9,2;Fase 1 ;-1;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2023;RA-746;1;1G;Aluno-746;12;Masculino;2022;Pública;Agata;6,5;3;0;8;3,8;7,2;7,1;10;6,9;6;8,3;7,3;Fase 1 ;0;Boa entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2022;RA-183;3;A;Aluno-183;13;Feminino;2022;Escola Pública;Ametista;7,3;4;8,3;8,8;7,5;3,8;7,2;10;7,6;0;7,5;3,9;Fase 3 ;0;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2022;RA-190;3;A;Aluno-190;13;Feminino;2022;Escola Pública;Ametista;7,3;4;6,7;6,9;8,8;6,3;7,2;10;6,7;5;7,5;6,4;Fase 3 ;0;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2023;RA-837;1;1G;Aluno-837;12;Masculino;2022;Pública;Topázio;8,3;3;9;9,3;7,5;7;7,8;10;7,9;6,3;7,7;7;Fase 1 ;0;Boa entrega;Empenhar mais;Boa integração;Não;Promovido com bolsa
2023;RA-853;0;ALFA J - G2/G3;Aluno-853;9;Feminino;2022;Pública;Ametista;7,8;2;10;9,5;3,8;7,4;9,8;5;6,2;7,2;7,5;7,5;Fase 1 ;-1;Boa entrega;Empenhar mais;Boa integração;Sim;Promovido fase
2022;RA-296;3;M;Aluno-296;15;Feminino;2022;Escola Pública;Quartzo;4,7;4;8,8;3,6;7,5;2,8;3,8;5;5,3;5,7;2,7;0,2;Fase 5 ;-2;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter fase atual
2022;RA-315;3;N;Aluno-315;13;Feminino;2022;Escola Pública;Quartzo;5,7;3;6,7;5,1;7,5;3;5,1;10;6,4;3;4,2;1,8;Fase 3 ;0;Melhorar entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2023;RA-693;0;ALFA D - G2/G3;Aluno-693;12;Feminino;2022;Pública;Topázio;9;2;10;9,4;6,9;8,5;10;10;7,5;8,2;8,7;8,6;Fase 0 ;0;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2023;RA-353;3;3D;Aluno-353;12;Feminino;2022;Pública;Topázio;8,3;4;8,8;9,9;2,5;8,4;8,7;10;7,8;8,5;7,3;9,5;Fase 3 ;0;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2023;RA-183;3;3D;Aluno-183;14;Feminino;2022;Pública;Ametista;7,6;4;7,9;9,7;2,5;7,7;8,8;5;8;7;8;8,2;Fase 4 ;-1;Boa entrega;Boas notas;Boa integração;Sim;Promovido fase
2024;RA-424;4;4L;Aluno-424;14;Feminino;2022;Pública;Ametista;7,3;4;8,3;9,6;7,5;3,3;7,2;10;7,3;2;6;2;Fase 4 ;0;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
2024;RA-407;4;4L;Aluno-407;15;Masculino;2022;Pública;Ametista;7,1;4;8,3;7,6;6,3;3,7;7,9;10;8;2;5;4;Fase 4 ;0;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2023;RA-190;3;3D;Aluno-190;14;Feminino;2022;Pública;Agata;6,9;4;7,9;9,5;2,5;5,7;8;5;7,7;5,8;5,2;6;Fase 4 ;-1;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2023;RA-690;0;ALFA D - G2/G3;Aluno-690;12;Feminino;2022;Pública;Topázio;8,6;2;9;9,8;6,9;9,1;10;5;7,5;9,3;8,8;9,2;Fase 2 ;-2;Boa entrega;Boas notas;Boa integração;Sim;Promovido com bolsa
2023;RA-234;3;3D;Aluno-234;13;Masculino;2022;Pública;Agata;6,2;4;6,7;8;2,5;5,6;5,6;10;4,8;6,3;5,3;5,3;Fase 3 ;0;Boa entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2024;RA-417;4;4L;Aluno-417;14;Feminino;2022;Pública;Topázio;8,5;4;8,3;8,4;7,5;8,8;8,3;10;8,4;9;10;7,5;Fase 4 ;0;Boa entrega;Boas notas;Boa integração;Não;Promovido com bolsa
2022;RA-408;2;K;Aluno-408;12;Feminino;2022;Escola Pública;Agata;6,7;3;8;9,7;7,5;3,3;7,3;5;5,9;1;5,5;3,4;Fase 3 ;-1;Boa entrega;Empenhar mais;Integra-se mais;Não;Manter atual com bolsa
2022;RA-409;2;K;Aluno-409;11;Feminino;2022;Escola Pública;Topázio;8,2;3;7,9;9,7;7,5;7,8;7,5;10;6,6;6;9,5;7,9;Fase 2 ;0;Boa entrega;Boas notas;Boa integração;Não;Promovido com bolsa
2023;RA-250;3;3F;Aluno-250;13;Feminino;2022;Pública;Ametista;7,6;4;0;9,3;5,6;8,3;8,6;10;8;7,7;8,8;8,3;Fase 3 ;0;Boa entrega;Boas notas;Boa integração;Sim;Promovido fase
2023;RA-857;0;ALFA D - G2/G3;Aluno-857;9;Feminino;2022;Pública;Topázio;8,1;2;8,5;9;7,5;8,5;9;5;7,5;8,7;8,2;8,6;Fase 1 ;-1;Boa entrega;Boas notas;Boa integração;Sim;Promovido fase
2024;RA-467;4;4L;Aluno-467;15;Feminino;2022;Pública;Ametista;7,7;4;7,9;9,1;5;6,8;7,5;10;7,3;5,5;9;6;Fase 4 ;0;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2024;RA-313;4;4L;Aluno-313;15;Feminino;2022;Pública;Ametista;7,3;4;8,8;9,7;5,6;4,8;8,2;5;7,8;1;8;5,5;Fase 5 ;-1;Boa entrega;Empenhar mais;Boa integração;Não;Promovido fase
2024;RA-426;4;4L;Aluno-426;15;Feminino;2022;Pública;Agata;6,6;4;7,9;7,9;4,4;4,8;8;5;7,7;3,5;7;4;Fase 5 ;-1;Boa entrega;Empenhar mais;Boa integração;Não;Manter atual com bolsa
2023;RA-684;0;ALFA D - G2/G3;Aluno-684;8;Masculino;2022;Privada;Ametista;7,4;2;9;8,1;7,5;6,5;5,8;10;6,9;8,3;4,7;6,5;Fase 0 ;0;Boa entrega;Empenhar mais;Integra-se mais;Não;Promovido fase
